N,k,inf_rate,model,max_inf,t_max
1000.0,6.0,0.6,46,3857,40
1000.0,6.0,0.6,47,5640,44
1000.0,6.0,0.6,48,4865,46
1000.0,6.0,0.6,49,4237,53
1000.0,6.0,0.6,50,4477,43
1000.0,6.0,0.6,51,4041,41
1000.0,6.0,0.6,52,4344,52
1000.0,6.0,0.6,53,5150,47
1000.0,6.0,0.6,54,5673,45
1000.0,6.0,0.6,55,5022,48
1000.0,6.0,0.6,56,4903,47
1000.0,6.0,0.6,57,5258,46
1000.0,6.0,0.6,58,4621,51
1000.0,6.0,0.6,59,5318,45
1000.0,6.0,0.6,60,4968,47
1000.0,6.0,0.6,61,5907,45
1000.0,6.0,0.6,62,5317,43
1000.0,6.0,0.6,63,4625,52
1000.0,6.0,0.6,64,5146,45
1000.0,6.0,0.6,65,4210,52
1000.0,6.0,0.6,66,3806,46
1000.0,6.0,0.6,67,4145,49
1000.0,6.0,0.6,68,4782,48
1000.0,6.0,0.6,69,5230,46
1000.0,6.0,0.6,70,4585,49
1000.0,6.0,0.6,71,4288,42
1000.0,6.0,0.6,72,4138,57
1000.0,6.0,0.6,73,4540,46
1000.0,6.0,0.6,74,5293,45
1000.0,6.0,0.6,75,5124,46
1000.0,6.0,0.6,76,5636,44
1000.0,6.0,0.6,77,4049,43
1000.0,6.0,0.6,78,5403,44
1000.0,6.0,0.6,79,4022,41
1000.0,6.0,0.6,80,5029,46
1000.0,6.0,0.6,81,3943,48
1000.0,6.0,0.6,82,3882,42
1000.0,6.0,0.6,83,4370,51
1000.0,6.0,0.6,84,5207,46
1000.0,6.0,0.6,85,4460,52
1000.0,6.0,0.6,86,4034,49
1000.0,6.0,0.6,87,4627,51
1000.0,6.0,0.6,88,4512,48
1000.0,6.0,0.6,89,5221,45
1000.0,6.0,0.6,90,4536,42
1000.0,6.0,0.6,91,3924,50
1000.0,6.0,0.6,92,4155,47
1000.0,6.0,0.6,93,3720,46
1000.0,6.0,0.6,94,4494,53
1000.0,6.0,0.6,95,3879,46
1000.0,6.0,0.6,96,6063,44
1000.0,6.0,0.6,97,5129,47
1000.0,6.0,0.6,98,5779,45
1000.0,6.0,0.6,99,4424,42
1000.0,6.0,0.7,0,5300,44
1000.0,6.0,0.7,1,3849,38
1000.0,6.0,0.7,2,5269,43
1000.0,6.0,0.7,3,5445,44
1000.0,6.0,0.7,4,4097,44
1000.0,6.0,0.7,5,5247,44
1000.0,6.0,0.7,6,3886,38
1000.0,6.0,0.7,7,4512,54
1000.0,6.0,0.7,8,5620,43
1000.0,6.0,0.7,9,4360,50
1000.0,6.0,0.7,10,4098,47
1000.0,6.0,0.7,11,4598,51
1000.0,6.0,0.7,12,5299,44
1000.0,6.0,0.7,13,4583,41
1000.0,6.0,0.7,14,4032,48
1000.0,6.0,0.7,15,5542,45
1000.0,6.0,0.7,16,4261,48
1000.0,6.0,0.7,17,5251,43
1000.0,6.0,0.7,18,4694,52
1000.0,6.0,0.7,19,5180,45
1000.0,6.0,0.7,20,4169,45
1000.0,6.0,0.7,21,5124,46
1000.0,6.0,0.7,22,4122,44
1000.0,6.0,0.7,23,4041,40
1000.0,6.0,0.7,24,4409,46
1000.0,6.0,0.7,25,4059,46
1000.0,6.0,0.7,26,6272,42
1000.0,6.0,0.7,27,4944,45
1000.0,6.0,0.7,28,5119,46
1000.0,6.0,0.7,29,3971,38
1000.0,6.0,0.7,30,5611,44
1000.0,6.0,0.7,31,4116,51
1000.0,6.0,0.7,32,6053,43
1000.0,6.0,0.7,33,5298,45
1000.0,6.0,0.7,34,3886,41
1000.0,6.0,0.7,35,4091,46
1000.0,6.0,0.7,36,3902,37
1000.0,6.0,0.7,37,4283,57
1000.0,6.0,0.7,38,4961,47
1000.0,6.0,0.7,39,4842,41
1000.0,6.0,0.7,40,5793,43
1000.0,6.0,0.7,41,3878,40
1000.0,6.0,0.7,42,4877,45
1000.0,6.0,0.7,43,4698,44
1000.0,6.0,0.7,44,4263,55
1000.0,6.0,0.7,45,4293,41
1000.0,6.0,0.7,46,5052,41
1000.0,6.0,0.7,47,4235,47
1000.0,6.0,0.7,48,4735,52
1000.0,6.0,0.7,49,5754,43
1000.0,6.0,0.7,50,5130,46
1000.0,6.0,0.7,51,4150,41
1000.0,6.0,0.7,52,5331,43
1000.0,6.0,0.7,53,4241,50
1000.0,6.0,0.7,54,4892,50
1000.0,6.0,0.7,55,5450,43
1000.0,6.0,0.7,56,6179,42
1000.0,6.0,0.7,57,4860,50
1000.0,6.0,0.7,58,5991,42
1000.0,6.0,0.7,59,4493,50
1000.0,6.0,0.7,60,4469,41
1000.0,6.0,0.7,61,4182,49
1000.0,6.0,0.7,62,4238,45
1000.0,6.0,0.7,63,5463,44
1000.0,6.0,0.7,64,5711,44
1000.0,6.0,0.7,65,5366,43
1000.0,6.0,0.7,66,3898,39
1000.0,6.0,0.7,67,5748,43
1000.0,6.0,0.7,68,4741,43
1000.0,6.0,0.7,69,4594,43
1000.0,6.0,0.7,70,3925,47
1000.0,6.0,0.7,71,5570,43
1000.0,6.0,0.7,72,4631,52
1000.0,6.0,0.7,73,4799,47
1000.0,6.0,0.7,74,5244,44
1000.0,6.0,0.7,75,4322,48
1000.0,6.0,0.7,76,4458,55
1000.0,6.0,0.7,77,3848,41
1000.0,6.0,0.7,78,5741,44
1000.0,6.0,0.7,79,6115,43
1000.0,6.0,0.7,80,4658,49
1000.0,6.0,0.7,81,4408,49
1000.0,6.0,0.7,82,4200,50
1000.0,6.0,0.7,83,5844,43
1000.0,6.0,0.7,84,5242,44
1000.0,6.0,0.7,85,4136,49
1000.0,6.0,0.7,86,5170,45
1000.0,6.0,0.7,87,4214,52
1000.0,6.0,0.7,88,3860,42
1000.0,6.0,0.7,89,5531,43
1000.0,6.0,0.7,90,3896,42
1000.0,6.0,0.7,91,4990,44
1000.0,6.0,0.7,92,4777,41
1000.0,6.0,0.7,93,3835,38
1000.0,6.0,0.7,94,5583,44
1000.0,6.0,0.7,95,5670,44
1000.0,6.0,0.7,96,4352,41
1000.0,6.0,0.7,97,5353,43
1000.0,6.0,0.7,98,5982,43
1000.0,6.0,0.7,99,3919,41
1000.0,6.0,0.8,0,3905,37
1000.0,6.0,0.8,1,3944,39
1000.0,6.0,0.8,2,4453,42
1000.0,6.0,0.8,3,5032,41
1000.0,6.0,0.8,4,5453,43
1000.0,6.0,0.8,5,5324,44
1000.0,6.0,0.8,6,4189,40
1000.0,6.0,0.8,7,4703,43
1000.0,6.0,0.8,8,4402,56
1000.0,6.0,0.8,9,5841,42
1000.0,6.0,0.8,10,4578,50
1000.0,6.0,0.8,11,4336,41
1000.0,6.0,0.8,12,5981,43
1000.0,6.0,0.8,13,5772,42
1000.0,6.0,0.8,14,5188,42
1000.0,6.0,0.8,15,4496,39
1000.0,6.0,0.8,16,5752,41
1000.0,6.0,0.8,17,4965,40
1000.0,6.0,0.8,18,4241,51
1000.0,6.0,0.8,19,4755,44
1000.0,6.0,0.8,20,5481,42
1000.0,6.0,0.8,21,5469,41
1000.0,6.0,0.8,22,4687,46
1000.0,6.0,0.8,23,4903,40
1000.0,6.0,0.8,24,4537,46
1000.0,6.0,0.8,25,6319,40
1000.0,6.0,0.8,26,4971,45
1000.0,6.0,0.8,27,4507,51
1000.0,6.0,0.8,28,4358,37
1000.0,6.0,0.8,29,4107,49
1000.0,6.0,0.8,30,5059,45
1000.0,6.0,0.8,31,5393,42
1000.0,6.0,0.8,32,4477,48
1000.0,6.0,0.8,33,5595,42
1000.0,6.0,0.8,34,5756,43
1000.0,6.0,0.8,35,4225,50
1000.0,6.0,0.8,36,4370,50
1000.0,6.0,0.8,37,5327,44
1000.0,6.0,0.8,38,5730,41
1000.0,6.0,0.8,39,4263,39
1000.0,6.0,0.8,40,5063,42
1000.0,6.0,0.8,41,6295,41
1000.0,6.0,0.8,42,3957,39
1000.0,6.0,0.8,43,3950,36
1000.0,6.0,0.8,44,4351,41
1000.0,6.0,0.8,45,5777,41
1000.0,6.0,0.8,46,6022,42
1000.0,6.0,0.8,47,5924,42
1000.0,6.0,0.8,48,4109,48
1000.0,6.0,0.8,49,5579,43
1000.0,6.0,0.8,50,6088,42
1000.0,6.0,0.8,51,4106,40
1000.0,6.0,0.8,52,5433,43
1000.0,6.0,0.8,53,4432,54
1000.0,6.0,0.8,54,4331,40
1000.0,6.0,0.8,55,4871,46
1000.0,6.0,0.8,56,4676,52
1000.0,6.0,0.8,57,5460,44
1000.0,6.0,0.8,58,5536,42
1000.0,6.0,0.8,59,5024,47
1000.0,6.0,0.8,60,5195,42
1000.0,6.0,0.8,61,5824,42
1000.0,6.0,0.8,62,5438,43
1000.0,6.0,0.8,63,5341,42
1000.0,6.0,0.8,64,5990,41
1000.0,6.0,0.8,65,5496,42
1000.0,6.0,0.8,66,4081,45
1000.0,6.0,0.8,67,4441,41
1000.0,6.0,0.8,68,5294,44
1000.0,6.0,0.8,69,4030,47
1000.0,6.0,0.8,70,4681,41
1000.0,6.0,0.8,71,5551,41
1000.0,6.0,0.8,72,5425,43
1000.0,6.0,0.8,73,4127,44
1000.0,6.0,0.8,74,4271,42
1000.0,6.0,0.8,75,4229,47
1000.0,6.0,0.8,76,5636,41
1000.0,6.0,0.8,77,4032,41
1000.0,6.0,0.8,78,4102,38
1000.0,6.0,0.8,79,4545,47
1000.0,6.0,0.8,80,5219,45
1000.0,6.0,0.8,81,4790,51
1000.0,6.0,0.8,82,4439,46
1000.0,6.0,0.8,83,4537,47
1000.0,6.0,0.8,84,5945,41
1000.0,6.0,0.8,85,5366,43
1000.0,6.0,0.8,86,6270,40
1000.0,6.0,0.8,87,5598,42
1000.0,6.0,0.8,88,3867,38
1000.0,6.0,0.8,89,3880,43
1000.0,6.0,0.8,90,6064,42
1000.0,6.0,0.8,91,4181,37
1000.0,6.0,0.8,92,4314,54
1000.0,6.0,0.8,93,4149,45
1000.0,6.0,0.8,94,4700,39
1000.0,6.0,0.8,95,4128,41
1000.0,6.0,0.8,96,3978,44
1000.0,6.0,0.8,97,4331,53
1000.0,6.0,0.8,98,5748,42
1000.0,6.0,0.8,99,5424,42
1000.0,6.0,0.9,0,4530,46
1000.0,6.0,0.9,1,4715,41
1000.0,6.0,0.9,2,4627,48
1000.0,6.0,0.9,3,4017,37
1000.0,6.0,0.9,4,5473,42
1000.0,6.0,0.9,5,5585,41
1000.0,6.0,0.9,6,4463,39
1000.0,6.0,0.9,7,5119,45
1000.0,6.0,0.9,8,4476,46
1000.0,6.0,0.9,9,5744,41
1000.0,6.0,0.9,10,4298,40
1000.0,6.0,0.9,11,4752,49
1000.0,6.0,0.9,12,4060,42
1000.0,6.0,0.9,13,5515,43
1000.0,6.0,0.9,14,4548,48
1000.0,6.0,0.9,15,4437,45
1000.0,6.0,0.9,16,4259,49
1000.0,6.0,0.9,17,6175,40
1000.0,6.0,0.9,18,4513,55
1000.0,6.0,0.9,19,6353,41
1000.0,6.0,0.9,20,4322,41
1000.0,6.0,0.9,21,5268,43
1000.0,6.0,0.9,22,5551,41
1000.0,6.0,0.9,23,6174,41
1000.0,6.0,0.9,24,6303,41
1000.0,6.0,0.9,25,5825,41
1000.0,6.0,0.9,26,4089,47
1000.0,6.0,0.9,27,5865,41
1000.0,6.0,0.9,28,6124,41
1000.0,6.0,0.9,29,5470,42
1000.0,6.0,0.9,30,4354,38
1000.0,6.0,0.9,31,5341,40
1000.0,6.0,0.9,32,4378,43
1000.0,6.0,0.9,33,4624,50
1000.0,6.0,0.9,34,4648,48
1000.0,6.0,0.9,35,5602,41
1000.0,6.0,0.9,36,4331,39
1000.0,6.0,0.9,37,5484,42
1000.0,6.0,0.9,38,5411,42
1000.0,6.0,0.9,39,4472,48
1000.0,6.0,0.9,40,5803,41
1000.0,6.0,0.9,41,4935,48
1000.0,6.0,0.9,42,4544,43
1000.0,6.0,0.9,43,4040,42
1000.0,6.0,0.9,44,4877,49
1000.0,6.0,0.9,45,6353,41
1000.0,6.0,0.9,46,4355,45
1000.0,6.0,0.9,47,5637,41
1000.0,6.0,0.9,48,5668,41
1000.0,6.0,0.9,49,3979,39
1000.0,6.0,0.9,50,4566,52
1000.0,6.0,0.9,51,4688,45
1000.0,6.0,0.9,52,6157,41
1000.0,6.0,0.9,53,4986,47
1000.0,6.0,0.9,54,4378,42
1000.0,6.0,0.9,55,3994,41
1000.0,6.0,0.9,56,4819,48
1000.0,6.0,0.9,57,3955,43
1000.0,6.0,0.9,58,4342,41
1000.0,6.0,0.9,59,4083,47
1000.0,6.0,0.9,60,6014,40
1000.0,6.0,0.9,61,5331,43
1000.0,6.0,0.9,62,6267,41
1000.0,6.0,0.9,63,4178,45
1000.0,6.0,0.9,64,4834,41
1000.0,6.0,0.9,65,4714,46
1000.0,6.0,0.9,66,5067,46
1000.0,6.0,0.9,67,4274,44
1000.0,6.0,0.9,68,4716,44
1000.0,6.0,0.9,69,4754,49
1000.0,6.0,0.9,70,5487,42
1000.0,6.0,0.9,71,6010,41
1000.0,6.0,0.9,72,4309,38
1000.0,6.0,0.9,73,5504,42
1000.0,6.0,0.9,74,4811,51
1000.0,6.0,0.9,75,4266,52
1000.0,6.0,0.9,76,3998,42
1000.0,6.0,0.9,77,6204,41
1000.0,6.0,0.9,78,6299,41
1000.0,6.0,0.9,79,4703,48
1000.0,6.0,0.9,80,4514,45
1000.0,6.0,0.9,81,4654,52
1000.0,6.0,0.9,82,5428,42
1000.0,6.0,0.9,83,4261,50
1000.0,6.0,0.9,84,5879,41
1000.0,6.0,0.9,85,5140,40
1000.0,6.0,0.9,86,4763,52
1000.0,6.0,0.9,87,5315,44
1000.0,6.0,0.9,88,5566,41
1000.0,6.0,0.9,89,3997,38
1000.0,6.0,0.9,90,4546,53
1000.0,6.0,0.9,91,4229,39
1000.0,6.0,0.9,92,5287,42
1000.0,6.0,0.9,93,4341,46
1000.0,6.0,0.9,94,5880,41
1000.0,6.0,0.9,95,5463,41
1000.0,6.0,0.9,96,5511,41
1000.0,6.0,0.9,97,4257,40
1000.0,6.0,0.9,98,4505,54
1000.0,6.0,0.9,99,5034,42
1000.0,6.0,1.0,0,6074,42
1000.0,6.0,1.0,1,4369,42
1000.0,6.0,1.0,2,5587,40
1000.0,6.0,1.0,3,5637,41
1000.0,6.0,1.0,4,5344,41
1000.0,6.0,1.0,5,5274,45
1000.0,6.0,1.0,6,5786,41
1000.0,6.0,1.0,7,5561,41
1000.0,6.0,1.0,8,4416,39
1000.0,6.0,1.0,9,6327,40
1000.0,6.0,1.0,10,4352,40
1000.0,6.0,1.0,11,4495,51
1000.0,6.0,1.0,12,5406,43
1000.0,6.0,1.0,13,5527,41
1000.0,6.0,1.0,14,5681,42
1000.0,6.0,1.0,15,5883,41
1000.0,6.0,1.0,16,5335,42
1000.0,6.0,1.0,17,5632,40
1000.0,6.0,1.0,18,4003,36
1000.0,6.0,1.0,19,5591,41
1000.0,6.0,1.0,20,4420,48
1000.0,6.0,1.0,21,4121,41
1000.0,6.0,1.0,22,5759,42
1000.0,6.0,1.0,23,5666,41
1000.0,6.0,1.0,24,4198,48
1000.0,6.0,1.0,25,5287,44
1000.0,6.0,1.0,26,5134,45
1000.0,6.0,1.0,27,5279,40
1000.0,6.0,1.0,28,5357,43
1000.0,6.0,1.0,29,5281,43
1000.0,6.0,1.0,30,5747,40
1000.0,6.0,1.0,31,4560,41
1000.0,6.0,1.0,32,5492,40
1000.0,6.0,1.0,33,4649,40
1000.0,6.0,1.0,34,4730,51
1000.0,6.0,1.0,35,5467,42
1000.0,6.0,1.0,36,5671,40
1000.0,6.0,1.0,37,4898,46
1000.0,6.0,1.0,38,5460,42
1000.0,6.0,1.0,39,5881,40
1000.0,6.0,1.0,40,5396,42
1000.0,6.0,1.0,41,5063,42
1000.0,6.0,1.0,42,5660,41
1000.0,6.0,1.0,43,5710,41
1000.0,6.0,1.0,44,4523,53
1000.0,6.0,1.0,45,5525,41
1000.0,6.0,1.0,46,4841,41
1000.0,6.0,1.0,47,6087,40
1000.0,6.0,1.0,48,4908,50
1000.0,6.0,1.0,49,5988,40
1000.0,6.0,1.0,50,4866,41
1000.0,6.0,1.0,51,4688,50
1000.0,6.0,1.0,52,4077,44
1000.0,6.0,1.0,53,5366,41
1000.0,6.0,1.0,54,4176,47
1000.0,6.0,1.0,55,6261,40
1000.0,6.0,1.0,56,5414,40
1000.0,6.0,1.0,57,4396,40
1000.0,6.0,1.0,58,4005,37
1000.0,6.0,1.0,59,4216,53
1000.0,6.0,1.0,60,4694,52
1000.0,6.0,1.0,61,4512,46
1000.0,6.0,1.0,62,4890,40
1000.0,6.0,1.0,63,5759,41
1000.0,6.0,1.0,64,5551,42
1000.0,6.0,1.0,65,4639,42
1000.0,6.0,1.0,66,5467,41
1000.0,6.0,1.0,67,4909,42
1000.0,6.0,1.0,68,5023,48
1000.0,6.0,1.0,69,6259,41
1000.0,6.0,1.0,70,4323,46
1000.0,6.0,1.0,71,4537,49
1000.0,6.0,1.0,72,5133,42
1000.0,6.0,1.0,73,4218,40
1000.0,6.0,1.0,74,4571,48
1000.0,6.0,1.0,75,5276,42
1000.0,6.0,1.0,76,3987,35
1000.0,6.0,1.0,77,4232,42
1000.0,6.0,1.0,78,4617,51
1000.0,6.0,1.0,79,4546,53
1000.0,6.0,1.0,80,4925,43
1000.0,6.0,1.0,81,4495,44
1000.0,6.0,1.0,82,6244,40
1000.0,6.0,1.0,83,6155,40
1000.0,6.0,1.0,84,5889,40
1000.0,6.0,1.0,85,5482,40
1000.0,6.0,1.0,86,5060,46
1000.0,6.0,1.0,87,4340,42
1000.0,6.0,1.0,88,4748,52
1000.0,6.0,1.0,89,5162,46
1000.0,6.0,1.0,90,4470,43
1000.0,6.0,1.0,91,4166,38
1000.0,6.0,1.0,92,5144,46
1000.0,6.0,1.0,93,4373,49
1000.0,6.0,1.0,94,5497,41
1000.0,6.0,1.0,95,5425,41
1000.0,6.0,1.0,96,4289,41
1000.0,6.0,1.0,97,5292,44
1000.0,6.0,1.0,98,5555,40
1000.0,6.0,1.0,99,4815,49
1000.0,8.0,0.1,0,2521,78
1000.0,8.0,0.1,1,1975,92
1000.0,8.0,0.1,2,2684,86
1000.0,8.0,0.1,3,1542,68
1000.0,8.0,0.1,4,2135,83
1000.0,8.0,0.1,5,2418,87
1000.0,8.0,0.1,6,1629,92
1000.0,8.0,0.1,7,2080,67
1000.0,8.0,0.1,8,1448,148
1000.0,8.0,0.1,9,1980,82
1000.0,8.0,0.1,10,1742,106
1000.0,8.0,0.1,11,1675,69
1000.0,8.0,0.1,12,1232,124
1000.0,8.0,0.1,13,1908,144
1000.0,8.0,0.1,14,1966,80
1000.0,8.0,0.1,15,1865,80
1000.0,8.0,0.1,16,2180,76
1000.0,8.0,0.1,17,2293,87
1000.0,8.0,0.1,18,1983,89
1000.0,8.0,0.1,19,1161,83
1000.0,8.0,0.1,20,2065,72
1000.0,8.0,0.1,21,2167,79
1000.0,8.0,0.1,22,2303,68
1000.0,8.0,0.1,23,1657,86
1000.0,8.0,0.1,24,1266,135
1000.0,8.0,0.1,25,1612,100
1000.0,8.0,0.1,26,2518,72
1000.0,8.0,0.1,27,2726,76
1000.0,8.0,0.1,28,1745,113
1000.0,8.0,0.1,29,2159,84
1000.0,8.0,0.1,30,1141,183
1000.0,8.0,0.1,31,1759,71
1000.0,8.0,0.1,32,1943,118
1000.0,8.0,0.1,33,1891,73
1000.0,8.0,0.1,34,1936,69
1000.0,8.0,0.1,35,2378,82
1000.0,8.0,0.1,36,1980,106
1000.0,8.0,0.1,37,1600,121
1000.0,8.0,0.1,38,1773,87
1000.0,8.0,0.1,39,1849,73
1000.0,8.0,0.1,40,2196,82
1000.0,8.0,0.1,41,1547,73
1000.0,8.0,0.1,42,1405,149
1000.0,8.0,0.1,43,2042,72
1000.0,8.0,0.1,44,2136,92
1000.0,8.0,0.1,45,1789,78
1000.0,8.0,0.1,46,1805,67
1000.0,8.0,0.1,47,2048,60
1000.0,8.0,0.1,48,2081,83
1000.0,8.0,0.1,49,1511,116
1000.0,8.0,0.1,50,2283,82
1000.0,8.0,0.1,51,1438,105
1000.0,8.0,0.1,52,1250,123
1000.0,8.0,0.1,53,1550,64
1000.0,8.0,0.1,54,2511,96
1000.0,8.0,0.1,55,2315,80
1000.0,8.0,0.1,56,1762,113
1000.0,8.0,0.1,57,2189,87
1000.0,8.0,0.1,58,1733,97
1000.0,8.0,0.1,59,2042,108
1000.0,8.0,0.1,60,1438,159
1000.0,8.0,0.1,61,2030,86
1000.0,8.0,0.1,62,1564,141
1000.0,8.0,0.1,63,2595,75
1000.0,8.0,0.1,64,1370,139
1000.0,8.0,0.1,65,2554,79
1000.0,8.0,0.1,66,1433,61
1000.0,8.0,0.1,67,1511,160
1000.0,8.0,0.1,68,2182,91
1000.0,8.0,0.1,69,1553,78
1000.0,8.0,0.1,70,2397,88
1000.0,8.0,0.1,71,1811,80
1000.0,8.0,0.1,72,1355,151
1000.0,8.0,0.1,73,1843,75
1000.0,8.0,0.1,74,1573,50
1000.0,8.0,0.1,75,1993,94
1000.0,8.0,0.1,76,2243,96
1000.0,8.0,0.1,77,1425,94
1000.0,8.0,0.1,78,2043,81
1000.0,8.0,0.1,79,2286,90
1000.0,8.0,0.1,80,1765,67
1000.0,8.0,0.1,81,1408,94
1000.0,8.0,0.1,82,2312,87
1000.0,8.0,0.1,83,2056,74
1000.0,8.0,0.1,84,2455,96
1000.0,8.0,0.1,85,1706,72
1000.0,8.0,0.1,86,1259,109
1000.0,8.0,0.1,87,1258,170
1000.0,8.0,0.1,88,1592,62
1000.0,8.0,0.1,89,1876,102
1000.0,8.0,0.1,90,1509,61
1000.0,8.0,0.1,91,1228,107
1000.0,8.0,0.1,92,1416,94
1000.0,8.0,0.1,93,1757,78
1000.0,8.0,0.1,94,2213,78
1000.0,8.0,0.1,95,2396,75
1000.0,8.0,0.1,96,2454,87
1000.0,8.0,0.1,97,2642,76
1000.0,8.0,0.1,98,1813,101
1000.0,8.0,0.1,99,1595,129
1000.0,8.0,0.2,0,3754,62
1000.0,8.0,0.2,1,3090,68
1000.0,8.0,0.2,2,3453,62
1000.0,8.0,0.2,3,2360,58
1000.0,8.0,0.2,4,2893,76
1000.0,8.0,0.2,5,1970,73
1000.0,8.0,0.2,6,3446,60
1000.0,8.0,0.2,7,2870,61
1000.0,8.0,0.2,8,1974,77
1000.0,8.0,0.2,9,2726,47
1000.0,8.0,0.2,10,2290,95
1000.0,8.0,0.2,11,2308,58
1000.0,8.0,0.2,12,2068,59
1000.0,8.0,0.2,13,2319,98
1000.0,8.0,0.2,14,2651,84
1000.0,8.0,0.2,15,3267,54
1000.0,8.0,0.2,16,3273,57
1000.0,8.0,0.2,17,2367,92
1000.0,8.0,0.2,18,3165,59
1000.0,8.0,0.2,19,2813,61
1000.0,8.0,0.2,20,3066,54
1000.0,8.0,0.2,21,3830,51
1000.0,8.0,0.2,22,3066,52
1000.0,8.0,0.2,23,2227,55
1000.0,8.0,0.2,24,2856,46
1000.0,8.0,0.2,25,3446,44
1000.0,8.0,0.2,26,2141,49
1000.0,8.0,0.2,27,3051,67
1000.0,8.0,0.2,28,3158,65
1000.0,8.0,0.2,29,3304,63
1000.0,8.0,0.2,30,3050,55
1000.0,8.0,0.2,31,3324,61
1000.0,8.0,0.2,32,2477,40
1000.0,8.0,0.2,33,2569,40
1000.0,8.0,0.2,34,3126,66
1000.0,8.0,0.2,35,3458,60
1000.0,8.0,0.2,36,3146,59
1000.0,8.0,0.2,37,2081,82
1000.0,8.0,0.2,38,2464,45
1000.0,8.0,0.2,39,2332,98
1000.0,8.0,0.2,40,2251,105
1000.0,8.0,0.2,41,3791,56
1000.0,8.0,0.2,42,3002,75
1000.0,8.0,0.2,43,2764,41
1000.0,8.0,0.2,44,2131,89
1000.0,8.0,0.2,45,3366,65
1000.0,8.0,0.2,46,3090,49
1000.0,8.0,0.2,47,3242,68
1000.0,8.0,0.2,48,2957,59
1000.0,8.0,0.2,49,2562,41
1000.0,8.0,0.2,50,2702,53
1000.0,8.0,0.2,51,2455,43
1000.0,8.0,0.2,52,3718,62
1000.0,8.0,0.2,53,2583,41
1000.0,8.0,0.2,54,3475,53
1000.0,8.0,0.2,55,2115,98
1000.0,8.0,0.2,56,3814,53
1000.0,8.0,0.2,57,2558,56
1000.0,8.0,0.2,58,3382,58
1000.0,8.0,0.2,59,3425,56
1000.0,8.0,0.2,60,3060,73
1000.0,8.0,0.2,61,3063,51
1000.0,8.0,0.2,62,3287,63
1000.0,8.0,0.2,63,3284,48
1000.0,8.0,0.2,64,3067,60
1000.0,8.0,0.2,65,3541,52
1000.0,8.0,0.2,66,2925,75
1000.0,8.0,0.2,67,2010,71
1000.0,8.0,0.2,68,3458,58
1000.0,8.0,0.2,69,3286,49
1000.0,8.0,0.2,70,3170,51
1000.0,8.0,0.2,71,3361,61
1000.0,8.0,0.2,72,2049,60
1000.0,8.0,0.2,73,2448,49
1000.0,8.0,0.2,74,2329,102
1000.0,8.0,0.2,75,3250,60
1000.0,8.0,0.2,76,3102,43
1000.0,8.0,0.2,77,3641,63
1000.0,8.0,0.2,78,2828,69
1000.0,8.0,0.2,79,2898,43
1000.0,8.0,0.2,80,3269,58
1000.0,8.0,0.2,81,3311,66
1000.0,8.0,0.2,82,3901,50
1000.0,8.0,0.2,83,3014,70
1000.0,8.0,0.2,84,3905,53
1000.0,8.0,0.2,85,2104,43
1000.0,8.0,0.2,86,2435,43
1000.0,8.0,0.2,87,2403,56
1000.0,8.0,0.2,88,3008,57
1000.0,8.0,0.2,89,3122,55
1000.0,8.0,0.2,90,3334,55
1000.0,8.0,0.2,91,2201,90
1000.0,8.0,0.2,92,3715,50
1000.0,8.0,0.2,93,1925,78
1000.0,8.0,0.2,94,3740,63
1000.0,8.0,0.2,95,2430,52
1000.0,8.0,0.2,96,2543,62
1000.0,8.0,0.2,97,3035,52
1000.0,8.0,0.2,98,2796,52
1000.0,8.0,0.2,99,2062,51
1000.0,8.0,0.3,0,3576,46
1000.0,8.0,0.3,1,4742,42
1000.0,8.0,0.3,2,3496,45
1000.0,8.0,0.3,3,2479,40
1000.0,8.0,0.3,4,3660,41
1000.0,8.0,0.3,5,4381,47
1000.0,8.0,0.3,6,3300,40
1000.0,8.0,0.3,7,3149,35
1000.0,8.0,0.3,8,2735,75
1000.0,8.0,0.3,9,4148,44
1000.0,8.0,0.3,10,3485,40
1000.0,8.0,0.3,11,2661,53
1000.0,8.0,0.3,12,3617,55
1000.0,8.0,0.3,13,2654,65
1000.0,8.0,0.3,14,2960,58
1000.0,8.0,0.3,15,4235,46
1000.0,8.0,0.3,16,4119,47
1000.0,8.0,0.3,17,4001,48
1000.0,8.0,0.3,18,3185,47
1000.0,8.0,0.3,19,3804,54
1000.0,8.0,0.3,20,4538,50
1000.0,8.0,0.3,21,2933,77
1000.0,8.0,0.3,22,3958,56
1000.0,8.0,0.3,23,2786,53
1000.0,8.0,0.3,24,3576,52
1000.0,8.0,0.3,25,4511,46
1000.0,8.0,0.3,26,3524,46
1000.0,8.0,0.3,27,3476,51
1000.0,8.0,0.3,28,3381,51
1000.0,8.0,0.3,29,2916,40
1000.0,8.0,0.3,30,3880,42
1000.0,8.0,0.3,31,2708,92
1000.0,8.0,0.3,32,3480,47
1000.0,8.0,0.3,33,2738,105
1000.0,8.0,0.3,34,3861,58
1000.0,8.0,0.3,35,3430,59
1000.0,8.0,0.3,36,4132,46
1000.0,8.0,0.3,37,4597,47
1000.0,8.0,0.3,38,2433,73
1000.0,8.0,0.3,39,4666,44
1000.0,8.0,0.3,40,3693,44
1000.0,8.0,0.3,41,2695,36
1000.0,8.0,0.3,42,4527,51
1000.0,8.0,0.3,43,4120,42
